label,cif,icsd_collection_code,source,train_test_label,formula,Tc
1,split_cifs_by_csv_label/train/As0.9F0.12Fe1P0.1Sm1O0.88-ICSD-162157-synth_doped.cif,162157.0,3DSC,train,As0.9F0.12Fe1P0.1Sm1O0.88,36.35
1,split_cifs_by_csv_label/train/As12La1Os4-ICSD-610776.cif,610776.0,3DSC,train,As12La1Os4,3.2
1,split_cifs_by_csv_label/train/As12La1Ru4-ICSD-610778.cif,610778.0,3DSC,train,As12La1Ru4,10.3
1,split_cifs_by_csv_label/train/As12Pr1Ru4-ICSD-611222.cif,611222.0,3DSC,train,As12Pr1Ru4,2.3825
1,split_cifs_by_csv_label/train/As18Ca10Fe8.2Pt5.8-ICSD-186445.cif,186445.0,3DSC,train,As18Ca10Fe8.2Pt5.8,33.65
1,split_cifs_by_csv_label/train/As18Ca10Fe9.2Pt4.8-ICSD-186445-synth_doped.cif,186445.0,3DSC,train,As18Ca10Fe9.2Pt4.8,13.7
1,split_cifs_by_csv_label/test/As18Ca10Fe9Pt5-ICSD-186445-synth_doped.cif,186445.0,3DSC,test,As18Ca10Fe9Pt5,9.78
1,split_cifs_by_csv_label/test/As1C1Nb2-ICSD-43011.cif,43011.0,3DSC,test,As1C1Nb2,2.0
1,split_cifs_by_csv_label/test/As1Co0.05F0.11Fe0.95Nd1O0.89-ICSD-163548-synth_doped.cif,163548.0,3DSC,test,As1Co0.05F0.11Fe0.95Nd1O0.89,30.1
1,split_cifs_by_csv_label/train/As1Co0.1F0.11Fe0.9Nd1O0.89-ICSD-163548-synth_doped.cif,163548.0,3DSC,train,As1Co0.1F0.11Fe0.9Nd1O0.89,9.0
1,split_cifs_by_csv_label/train/As1F0.06La1Ni1O0.94-ICSD-246061-synth_doped.cif,246061.0,3DSC,train,As1F0.06La1Ni1O0.94,3.64
1,split_cifs_by_csv_label/train/As1F0.11Fe0.85Nd1Ru0.15O0.89-ICSD-163548-synth_doped.cif,163548.0,3DSC,train,As1F0.11Fe0.85Nd1Ru0.15O0.89,34.0
1,split_cifs_by_csv_label/train/As1F0.11Fe0.8Nd1Ru0.2O0.89-ICSD-163548-synth_doped.cif,163548.0,3DSC,train,As1F0.11Fe0.8Nd1Ru0.2O0.89,22.1
1,split_cifs_by_csv_label/train/As1F0.11Fe0.965Mn0.035Sm1O0.89-ICSD-162157-synth_doped.cif,162157.0,3DSC,train,As1F0.11Fe0.965Mn0.035Sm1O0.89,31.3
1,split_cifs_by_csv_label/test/As1F0.11Fe0.9Nd1Ru0.1O0.89-ICSD-163548-synth_doped.cif,163548.0,3DSC,test,As1F0.11Fe0.9Nd1Ru0.1O0.89,38.7
1,split_cifs_by_csv_label/train/As1F0.12Fe0.94Mn0.06Sm1O0.88-ICSD-162157-synth_doped.cif,162157.0,3DSC,train,As1F0.12Fe0.94Mn0.06Sm1O0.88,16.0
1,split_cifs_by_csv_label/train/As1F0.12La1Ni1O0.88-ICSD-246061-synth_doped.cif,246061.0,3DSC,train,As1F0.12La1Ni1O0.88,3.59
1,split_cifs_by_csv_label/train/As1F0.15Fe0.9Ru0.1Sm1O0.85-ICSD-162157-synth_doped.cif,162157.0,3DSC,train,As1F0.15Fe0.9Ru0.1Sm1O0.85,21.7
1,split_cifs_by_csv_label/train/As1F0.15Fe1La0.5Y0.5O0.85-ICSD-167339-synth_doped.cif,167339.0,3DSC,train,As1F0.15Fe1La0.5Y0.5O0.85,40.2
1,split_cifs_by_csv_label/train/As1F0.1Fe1Tb1O0.9-ICSD-422004-synth_doped.cif,422004.0,3DSC,train,As1F0.1Fe1Tb1O0.9,50.5
1,split_cifs_by_csv_label/test/As1F0.1La1Ni1O0.9-ICSD-246061-synth_doped.cif,246061.0,3DSC,test,As1F0.1La1Ni1O0.9,3.9
1,split_cifs_by_csv_label/test/As1Fe1La0.9Y0.1O0.6-ICSD-162434-synth_doped.cif,162434.0,3DSC,test,As1Fe1La0.9Y0.1O0.6,25.6
1,split_cifs_by_csv_label/train/As1Fe1La1O0.6-ICSD-162434-synth_doped.cif,162434.0,3DSC,train,As1Fe1La1O0.6,24.4
1,split_cifs_by_csv_label/train/As1Fe1Li1.1-ICSD-42331.cif,42331.0,3DSC,train,As1Fe1Li1.1,20.0
1,split_cifs_by_csv_label/train/As1Fe1Pr1O0.6-ICSD-162832-synth_doped.cif,162832.0,3DSC,train,As1Fe1Pr1O0.6,44.0
1,split_cifs_by_csv_label/train/As1Fe1Tb0.8Th0.2O1-ICSD-422004-synth_doped.cif,422004.0,3DSC,train,As1Fe1Tb0.8Th0.2O1,52.0
1,split_cifs_by_csv_label/train/As1Fe1Tb0.9Th0.1O1-ICSD-422004-synth_doped.cif,422004.0,3DSC,train,As1Fe1Tb0.9Th0.1O1,45.0
1,split_cifs_by_csv_label/train/As1Fe1Tb1O0.75-ICSD-422004-synth_doped.cif,422004.0,3DSC,train,As1Fe1Tb1O0.75,34.8
1,split_cifs_by_csv_label/train/As1Fe1Tb1O0.8-ICSD-422004-synth_doped.cif,422004.0,3DSC,train,As1Fe1Tb1O0.8,33.85
1,split_cifs_by_csv_label/test/As1Fe1Tb1O0.82-ICSD-422004-synth_doped.cif,422004.0,3DSC,test,As1Fe1Tb1O0.82,43.8
1,split_cifs_by_csv_label/train/As1Fe1Tb1O0.85-ICSD-422004-synth_doped.cif,422004.0,3DSC,train,As1Fe1Tb1O0.85,44.4
1,split_cifs_by_csv_label/test/As1Fe1Tb1O0.9-ICSD-422004-synth_doped.cif,422004.0,3DSC,test,As1Fe1Tb1O0.9,22.8
1,split_cifs_by_csv_label/train/As1Ir1La1-ICSD-193890.cif,193890.0,3DSC,train,As1Ir1La1,3.1
1,split_cifs_by_csv_label/train/As1La0.8Ni1Sr0.2O1-ICSD-246061-synth_doped.cif,246061.0,3DSC,train,As1La0.8Ni1Sr0.2O1,3.5
1,split_cifs_by_csv_label/train/As1La0.9Ni1Sr0.1O1-ICSD-246061-synth_doped.cif,246061.0,3DSC,train,As1La0.9Ni1Sr0.1O1,3.7
1,split_cifs_by_csv_label/test/As1La1Ni1O1-ICSD-246061.cif,246061.0,3DSC,test,As1La1Ni1O1,2.71
1,split_cifs_by_csv_label/train/As1Nb1Si1-ICSD-187693.cif,187693.0,3DSC,train,As1Nb1Si1,8.2
1,split_cifs_by_csv_label/train/As1Pd2-ICSD-611176.cif,611176.0,3DSC,train,As1Pd2,1.15
1,split_cifs_by_csv_label/train/As1Pt1Sr1-ICSD-59187.cif,59187.0,3DSC,train,As1Pt1Sr1,2.425
1,split_cifs_by_csv_label/train/As2Ba0.5Co0.3Fe1.7K0.5-ICSD-189035-synth_doped.cif,189035.0,3DSC,train,As2Ba0.5Co0.3Fe1.7K0.5,13.56
1,split_cifs_by_csv_label/test/As2Ba0.5Fe1.7K0.5Ni0.3-ICSD-189035-synth_doped.cif,189035.0,3DSC,test,As2Ba0.5Fe1.7K0.5Ni0.3,5.1
1,split_cifs_by_csv_label/train/As2Ba0.5Fe1.7K0.5Zn0.3-ICSD-189035-synth_doped.cif,189035.0,3DSC,train,As2Ba0.5Fe1.7K0.5Zn0.3,7.86
1,split_cifs_by_csv_label/train/As2Ba0.65Fe2Rb0.35-ICSD-427163-synth_doped.cif,427163.0,3DSC,train,As2Ba0.65Fe2Rb0.35,35.8
1,split_cifs_by_csv_label/train/As2Ba0.6Fe2Rb0.4-ICSD-427163-synth_doped.cif,427163.0,3DSC,train,As2Ba0.6Fe2Rb0.4,34.0
1,split_cifs_by_csv_label/train/As2Ba0.7Co0.34Fe1.66K0.3-ICSD-262853-synth_doped.cif,262853.0,3DSC,train,As2Ba0.7Co0.34Fe1.66K0.3,12.0
1,split_cifs_by_csv_label/train/As2Ba0.82Co0.346Fe1.654K0.18-ICSD-262853-synth_doped.cif,262853.0,3DSC,train,As2Ba0.82Co0.346Fe1.654K0.18,11.0
1,split_cifs_by_csv_label/train/As2Ba0.84Fe2Rb0.1Sn0.09-ICSD-163842-synth_doped.cif,163842.0,3DSC,train,As2Ba0.84Fe2Rb0.1Sn0.09,22.6
1,split_cifs_by_csv_label/train/As2Ba0.86Co0.32Fe1.68K0.14-ICSD-262853-synth_doped.cif,262853.0,3DSC,train,As2Ba0.86Co0.32Fe1.68K0.14,11.0
1,split_cifs_by_csv_label/train/As2Ba0.95Co0.212Fe1.782K0.05-ICSD-262853-synth_doped.cif,262853.0,3DSC,train,As2Ba0.95Co0.212Fe1.782K0.05,16.0
1,split_cifs_by_csv_label/train/As2Ba1Fe1.125Ru0.875-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.125Ru0.875,22.5
1,split_cifs_by_csv_label/train/As2Ba1Fe1.24Ru0.76-ICSD-169556.cif,169556.0,3DSC,train,As2Ba1Fe1.24Ru0.76,7.1
1,split_cifs_by_csv_label/train/As2Ba1Fe1.25Ru0.75-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.25Ru0.75,21.0
1,split_cifs_by_csv_label/test/As2Ba1Fe1.28Ru0.72-ICSD-169556-synth_doped.cif,169556.0,3DSC,test,As2Ba1Fe1.28Ru0.72,8.95
1,split_cifs_by_csv_label/train/As2Ba1Fe1.2Ru0.8-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.2Ru0.8,5.02
1,split_cifs_by_csv_label/train/As2Ba1Fe1.32Ru0.68-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.32Ru0.68,14.5
1,split_cifs_by_csv_label/train/As2Ba1Fe1.3Ru0.7-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.3Ru0.7,19.7
1,split_cifs_by_csv_label/train/As2Ba1Fe1.42Ru0.58-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.42Ru0.58,15.6
1,split_cifs_by_csv_label/train/As2Ba1Fe1.44Ru0.56-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.44Ru0.56,15.0
1,split_cifs_by_csv_label/train/As2Ba1Fe1.48Ru0.52-ICSD-169556-synth_doped.cif,169556.0,3DSC,train,As2Ba1Fe1.48Ru0.52,20.05
1,split_cifs_by_csv_label/train/As2Ca0.32Fe2Na0.68-ICSD-291424-synth_doped.cif,291424.0,3DSC,train,As2Ca0.32Fe2Na0.68,33.0
1,split_cifs_by_csv_label/test/As2Ca0.33Fe2Na0.66-ICSD-291424-synth_doped.cif,291424.0,3DSC,test,As2Ca0.33Fe2Na0.66,33.0
1,split_cifs_by_csv_label/train/As2Ca0.34Fe2Na0.66-ICSD-291424-synth_doped.cif,291424.0,3DSC,train,As2Ca0.34Fe2Na0.66,34.0
1,split_cifs_by_csv_label/train/As2Ca0.4Fe2Na0.6-ICSD-291424-synth_doped.cif,291424.0,3DSC,train,As2Ca0.4Fe2Na0.6,25.0
1,split_cifs_by_csv_label/train/As2Ca0.5Fe2Na0.5-ICSD-291424-synth_doped.cif,291424.0,3DSC,train,As2Ca0.5Fe2Na0.5,19.8
1,split_cifs_by_csv_label/train/As2Ca0.64Fe2Na0.36-ICSD-291424-synth_doped.cif,291424.0,3DSC,train,As2Ca0.64Fe2Na0.36,17.0
1,split_cifs_by_csv_label/train/As2Ca0.67Fe2Sr0.33-ICSD-182331.cif,182331.0,3DSC,train,As2Ca0.67Fe2Sr0.33,22.0
1,split_cifs_by_csv_label/train/As2Ca0.6Fe2Na0.4-ICSD-291424.cif,291424.0,3DSC,train,As2Ca0.6Fe2Na0.4,21.0
1,split_cifs_by_csv_label/train/As2Ca1Pd2-ICSD-190703.cif,190703.0,3DSC,train,As2Ca1Pd2,1.27
1,split_cifs_by_csv_label/train/As2Cd1Ge1-ICSD-609942.cif,609942.0,3DSC,train,As2Cd1Ge1,3.02
1,split_cifs_by_csv_label/train/As2Co0.068Fe1.932K1-ICSD-189036-synth_doped.cif,189036.0,3DSC,train,As2Co0.068Fe1.932K1,1.845
1,split_cifs_by_csv_label/train/As2Co0.1Fe1.9Mg1Sr4Ti1O6-ICSD-180104-synth_doped.cif,180104.0,3DSC,train,As2Co0.1Fe1.9Mg1Sr4Ti1O6,24.1
1,split_cifs_by_csv_label/train/As2Co0.2Fe1.8Mg1Sr4Ti1O6-ICSD-180104-synth_doped.cif,180104.0,3DSC,train,As2Co0.2Fe1.8Mg1Sr4Ti1O6,24.0
1,split_cifs_by_csv_label/test/As2Co0.3Fe1.7Mg1Sr4Ti1O6-ICSD-180104-synth_doped.cif,180104.0,3DSC,test,As2Co0.3Fe1.7Mg1Sr4Ti1O6,16.0
1,split_cifs_by_csv_label/train/As2Cs1Fe2-ICSD-74877.cif,74877.0,3DSC,train,As2Cs1Fe2,2.08
1,split_cifs_by_csv_label/train/As2Fe2K0.7Sr0.3-ICSD-189036-synth_doped.cif,189036.0,3DSC,train,As2Fe2K0.7Sr0.3,12.2
1,split_cifs_by_csv_label/train/As2Fe2K0.9Na0.1-ICSD-189036-synth_doped.cif,189036.0,3DSC,train,As2Fe2K0.9Na0.1,2.9
1,split_cifs_by_csv_label/train/As2Fe2K1-ICSD-189036.cif,189036.0,3DSC,train,As2Fe2K1,2.9965
1,split_cifs_by_csv_label/train/As2Fe2Mg0.8Sr4Ti1.2O6-ICSD-180104-synth_doped.cif,180104.0,3DSC,train,As2Fe2Mg0.8Sr4Ti1.2O6,26.0
1,split_cifs_by_csv_label/train/As2Fe2Mg0.9Sr4Ti1.1O6-ICSD-180104-synth_doped.cif,180104.0,3DSC,train,As2Fe2Mg0.9Sr4Ti1.1O6,23.5
1,split_cifs_by_csv_label/test/As2Fe2Mg1Sr4Ti1O6-ICSD-180104.cif,180104.0,3DSC,test,As2Fe2Mg1Sr4Ti1O6,6.0
1,split_cifs_by_csv_label/test/As2Fe2Rb1-ICSD-242164.cif,242164.0,3DSC,test,As2Fe2Rb1,1.983333333
1,split_cifs_by_csv_label/test/As2Pd2Sr1-ICSD-190704.cif,190704.0,3DSC,test,As2Pd2Sr1,0.92
1,split_cifs_by_csv_label/train/As2Pt2Sr1-ICSD-418156.cif,418156.0,3DSC,train,As2Pt2Sr1,5.083333333
1,split_cifs_by_csv_label/train/As2Sn3-ICSD-198287-synth_doped.cif,198287.0,3DSC,train,As2Sn3,3.5
1,split_cifs_by_csv_label/train/As4Ba2Fe2Ti2O1-ICSD-263018.cif,263018.0,3DSC,train,As4Ba2Fe2Ti2O1,20.125
1,split_cifs_by_csv_label/train/As4Ca1Fe4Rb1-ICSD-252344.cif,252344.0,3DSC,train,As4Ca1Fe4Rb1,35.0
1,split_cifs_by_csv_label/train/Au0.125Sb0.75Te0.125-ICSD-108010.cif,108010.0,3DSC,train,Au0.125Sb0.75Te0.125,6.7
1,split_cifs_by_csv_label/test/Au0.18Te0.82-ICSD-108015-synth_doped.cif,108015.0,3DSC,test,Au0.18Te0.82,1.56
1,split_cifs_by_csv_label/train/Au0.1Sb0.8Te0.1-ICSD-108010-synth_doped.cif,108010.0,3DSC,train,Au0.1Sb0.8Te0.1,6.0
1,split_cifs_by_csv_label/train/Au0.22Te0.78-ICSD-108015-synth_doped.cif,108015.0,3DSC,train,Au0.22Te0.78,1.54
1,split_cifs_by_csv_label/train/Au0.25Ba1Ge12Pt3.75-ICSD-160797-synth_doped.cif,160797.0,3DSC,train,Au0.25Ba1Ge12Pt3.75,5.05
1,split_cifs_by_csv_label/train/Au0.278Ga0.722-ICSD-58458-synth_doped.cif,58458.0,3DSC,train,Au0.278Ga0.722,1.615
1,split_cifs_by_csv_label/test/Au0.27Tl0.73-ICSD-102798-synth_doped.cif,102798.0,3DSC,test,Au0.27Tl0.73,2.04
1,split_cifs_by_csv_label/train/Au0.281Ga0.719-ICSD-58458-synth_doped.cif,58458.0,3DSC,train,Au0.281Ga0.719,1.587
1,split_cifs_by_csv_label/train/Au0.293Ga0.707-ICSD-58458-synth_doped.cif,58458.0,3DSC,train,Au0.293Ga0.707,1.63
1,split_cifs_by_csv_label/test/Au0.2In1Pd1.8Y1-ICSD-59484-synth_doped.cif,59484.0,3DSC,test,Au0.2In1Pd1.8Y1,1.24
1,split_cifs_by_csv_label/train/Au0.2Sn0.8-ICSD-58588.cif,58588.0,3DSC,train,Au0.2Sn0.8,2.38
1,split_cifs_by_csv_label/test/Au0.2Te0.8-ICSD-108015-synth_doped.cif,108015.0,3DSC,test,Au0.2Te0.8,1.48
1,split_cifs_by_csv_label/train/Au0.328Ga0.672-ICSD-58458-synth_doped.cif,58458.0,3DSC,train,Au0.328Ga0.672,1.668
1,split_cifs_by_csv_label/test/Au0.388Ga0.612-ICSD-58458-synth_doped.cif,58458.0,3DSC,test,Au0.388Ga0.612,1.355
1,split_cifs_by_csv_label/test/Au0.3Ba1Si1.7-ICSD-186552-synth_doped.cif,186552.0,3DSC,test,Au0.3Ba1Si1.7,3.2
1,split_cifs_by_csv_label/test/Au0.5Pb2Pd0.5-ICSD-612246.cif,612246.0,3DSC,test,Au0.5Pb2Pd0.5,3.02
1,split_cifs_by_csv_label/test/Au0.835Sn0.165-ICSD-612353-synth_doped.cif,612353.0,3DSC,test,Au0.835Sn0.165,0.59
1,split_cifs_by_csv_label/train/Au0.845Sn0.155-ICSD-612353-synth_doped.cif,612353.0,3DSC,train,Au0.845Sn0.155,0.53
1,split_cifs_by_csv_label/train/Au0.855Sn0.145-ICSD-612353-synth_doped.cif,612353.0,3DSC,train,Au0.855Sn0.145,0.43
1,split_cifs_by_csv_label/train/Au0.865Sn0.135-ICSD-612353-synth_doped.cif,612353.0,3DSC,train,Au0.865Sn0.135,0.435
1,split_cifs_by_csv_label/train/Au0.875Sn0.125-ICSD-612353-synth_doped.cif,612353.0,3DSC,train,Au0.875Sn0.125,0.33
1,split_cifs_by_csv_label/train/Au0.885Sn0.115-ICSD-612353-synth_doped.cif,612353.0,3DSC,train,Au0.885Sn0.115,0.21
1,split_cifs_by_csv_label/train/Au0.92Ga0.04In0.04-ICSD-107988.cif,107988.0,3DSC,train,Au0.92Ga0.04In0.04,0.0682
1,split_cifs_by_csv_label/train/Au0.95Sn0.05-ICSD-612353-synth_doped.cif,612353.0,3DSC,train,Au0.95Sn0.05,0.047
1,split_cifs_by_csv_label/train/Au0.978In0.022-ICSD-612010-synth_doped.cif,612010.0,3DSC,train,Au0.978In0.022,0.0005
1,split_cifs_by_csv_label/test/Au1.6In1Pd0.4Y1-ICSD-291925-synth_doped.cif,291925.0,3DSC,test,Au1.6In1Pd0.4Y1,2.64
1,split_cifs_by_csv_label/train/Au1Be1-ICSD-58396.cif,58396.0,3DSC,train,Au1Be1,1.775
1,split_cifs_by_csv_label/train/Au1Ga2-ICSD-58458.cif,58458.0,3DSC,train,Au1Ga2,1.062
1,split_cifs_by_csv_label/train/Au1Lu1-ICSD-58535.cif,58535.0,3DSC,train,Au1Lu1,0.185
1,split_cifs_by_csv_label/train/Au1Sb2-ICSD-612284.cif,612284.0,3DSC,train,Au1Sb2,0.29
1,split_cifs_by_csv_label/test/Au1Sc1-ICSD-58582.cif,58582.0,3DSC,test,Au1Sc1,2.0
1,split_cifs_by_csv_label/train/Au1Si3Sr1-ICSD-194347.cif,194347.0,3DSC,train,Au1Si3Sr1,1.65
1,split_cifs_by_csv_label/train/Au1Tl2-ICSD-102798.cif,102798.0,3DSC,train,Au1Tl2,4.25
1,split_cifs_by_csv_label/train/Au25Sb75-ICSD-108007.cif,108007.0,3DSC,train,Au25Sb75,6.7
1,split_cifs_by_csv_label/train/Au2Bi1-ICSD-52284.cif,52284.0,3DSC,train,Au2Bi1,1.77
1,split_cifs_by_csv_label/train/Au2In1Sc1-ICSD-58504.cif,58504.0,3DSC,train,Au2In1Sc1,3.02
1,split_cifs_by_csv_label/train/Au2Pb1-ICSD-430298.cif,430298.0,3DSC,train,Au2Pb1,2.6575
1,split_cifs_by_csv_label/train/Au5Ba1-ICSD-58395.cif,58395.0,3DSC,train,Au5Ba1,0.4
1,split_cifs_by_csv_label/train/Au5Ca1-ICSD-58407.cif,58407.0,3DSC,train,Au5Ca1,0.34
1,split_cifs_by_csv_label/train/B0.01Be12.99U1-ICSD-612556-synth_doped.cif,612556.0,3DSC,train,B0.01Be12.99U1,1.89
1,split_cifs_by_csv_label/train/B0.03Be12.97U1-ICSD-612556-synth_doped.cif,612556.0,3DSC,train,B0.03Be12.97U1,1.66
1,split_cifs_by_csv_label/test/B0.044Be12.956U1-ICSD-612556-synth_doped.cif,612556.0,3DSC,test,B0.044Be12.956U1,0.988
1,split_cifs_by_csv_label/train/B0.12C0.82Cu1Sr2O5-ICSD-74114-synth_doped.cif,74114.0,3DSC,train,B0.12C0.82Cu1Sr2O5,30.0
1,split_cifs_by_csv_label/test/B0.4Nb5Si2.6-ICSD-423764-synth_doped.cif,423764.0,3DSC,test,B0.4Nb5Si2.6,6.4
1,split_cifs_by_csv_label/train/B0.6Nb5Si2.4-ICSD-423764-synth_doped.cif,423764.0,3DSC,train,B0.6Nb5Si2.4,7.8
1,split_cifs_by_csv_label/train/B0.8C1.2Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B0.8C1.2Lu1Ni1,3.2
1,split_cifs_by_csv_label/train/B0.8C1Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B0.8C1Lu1Ni1,2.6
1,split_cifs_by_csv_label/train/B0.8Nb5Si2.2-ICSD-423764-synth_doped.cif,423764.0,3DSC,train,B0.8Nb5Si2.2,6.6
1,split_cifs_by_csv_label/train/B0.95C0.95Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B0.95C0.95Lu1Ni1,2.5
1,split_cifs_by_csv_label/test/B0.9C1.1Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,test,B0.9C1.1Lu1Ni1,2.9
1,split_cifs_by_csv_label/train/B0.9C1Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B0.9C1Lu1Ni1,2.6
1,split_cifs_by_csv_label/train/B1.1C0.9Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B1.1C0.9Lu1Ni1,2.4
1,split_cifs_by_csv_label/train/B12Li2.5-ICSD-68117-synth_doped.cif,68117.0,3DSC,train,B12Li2.5,6.62
1,split_cifs_by_csv_label/test/B12Sc1-ICSD-68028.cif,68028.0,3DSC,test,B12Sc1,0.39
1,split_cifs_by_csv_label/train/B12Y1-ICSD-615707.cif,615707.0,3DSC,train,B12Y1,4.7
1,split_cifs_by_csv_label/test/B1C0.85Lu1Ni1-ICSD-75610-synth_doped.cif,75610.0,3DSC,test,B1C0.85Lu1Ni1,2.4
1,split_cifs_by_csv_label/train/B1C1Cu0.1Lu1Ni0.9-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B1C1Cu0.1Lu1Ni0.9,3.3
1,split_cifs_by_csv_label/train/B1C1Cu0.2Lu1Ni0.8-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B1C1Cu0.2Lu1Ni0.8,3.38
1,split_cifs_by_csv_label/test/B1C1Hf0.06Mo1.94-ICSD-612621-synth_doped.cif,612621.0,3DSC,test,B1C1Hf0.06Mo1.94,5.8
1,split_cifs_by_csv_label/train/B1C1Hf0.095Mo1.905-ICSD-612621-synth_doped.cif,612621.0,3DSC,train,B1C1Hf0.095Mo1.905,5.0
1,split_cifs_by_csv_label/test/B1C1Lu1Ni0.8V0.2-ICSD-75610-synth_doped.cif,75610.0,3DSC,test,B1C1Lu1Ni0.8V0.2,2.6
1,split_cifs_by_csv_label/train/B1C1Lu1Ni0.9V0.1-ICSD-75610-synth_doped.cif,75610.0,3DSC,train,B1C1Lu1Ni0.9V0.1,2.94
1,split_cifs_by_csv_label/train/B1C1Lu1Ni1-ICSD-75610.cif,75610.0,3DSC,train,B1C1Lu1Ni1,2.786666667
1,split_cifs_by_csv_label/train/B1C1Mo1.7Ta0.3-ICSD-612647-synth_doped.cif,612647.0,3DSC,train,B1C1Mo1.7Ta0.3,4.6
1,split_cifs_by_csv_label/test/B1C1Mo1.86Ta0.14-ICSD-612647-synth_doped.cif,612647.0,3DSC,test,B1C1Mo1.86Ta0.14,5.6
1,split_cifs_by_csv_label/train/B1C1Mo1.8Rh0.2-ICSD-612646-synth_doped.cif,612646.0,3DSC,train,B1C1Mo1.8Rh0.2,9.1
1,split_cifs_by_csv_label/train/B1C1Mo1.935Zr0.065-ICSD-612650-synth_doped.cif,612650.0,3DSC,train,B1C1Mo1.935Zr0.065,6.2
1,split_cifs_by_csv_label/train/B1La1N1Ni1-ICSD-77939.cif,77939.0,3DSC,train,B1La1N1Ni1,1.96
1,split_cifs_by_csv_label/train/B1Li2Ni0.06Pd2.94-ICSD-246447-synth_doped.cif,246447.0,3DSC,train,B1Li2Ni0.06Pd2.94,7.7
1,split_cifs_by_csv_label/train/B1Li2Ni0.15Pd2.85-ICSD-246447-synth_doped.cif,246447.0,3DSC,train,B1Li2Ni0.15Pd2.85,7.663333333
1,split_cifs_by_csv_label/train/B1Li2Ni0.3Pd2.7-ICSD-246447-synth_doped.cif,246447.0,3DSC,train,B1Li2Ni0.3Pd2.7,7.233333333
1,split_cifs_by_csv_label/test/B1Li2Pd0.3Pt2.7-ICSD-246448-synth_doped.cif,246448.0,3DSC,test,B1Li2Pd0.3Pt2.7,3.37
1,split_cifs_by_csv_label/test/B1Li2Pd2.7Pt0.3-ICSD-246447-synth_doped.cif,246447.0,3DSC,test,B1Li2Pd2.7Pt0.3,6.59
1,split_cifs_by_csv_label/train/B1Li2Pd2.85Pt0.15-ICSD-246447-synth_doped.cif,246447.0,3DSC,train,B1Li2Pd2.85Pt0.15,6.4
1,split_cifs_by_csv_label/test/B1Li2Pd3-ICSD-246447.cif,246447.0,3DSC,test,B1Li2Pd3,7.5535
1,split_cifs_by_csv_label/train/B1Li2Pt3-ICSD-246448.cif,246448.0,3DSC,train,B1Li2Pt3,2.294
1,split_cifs_by_csv_label/train/B1Mo1-ICSD-191907.cif,191907.0,3DSC,train,B1Mo1,0.25
1,split_cifs_by_csv_label/test/B1Mo1.5Ta0.5-ICSD-199230-synth_doped.cif,199230.0,3DSC,test,B1Mo1.5Ta0.5,1.815
1,split_cifs_by_csv_label/train/B1Mo1.75Ta0.25-ICSD-199230-synth_doped.cif,199230.0,3DSC,train,B1Mo1.75Ta0.25,3.05
1,split_cifs_by_csv_label/train/B1Mo1Re1-ICSD-614832.cif,614832.0,3DSC,train,B1Mo1Re1,5.09
1,split_cifs_by_csv_label/train/B1Mo2-ICSD-191906.cif,191906.0,3DSC,train,B1Mo2,4.1125
1,split_cifs_by_csv_label/train/B1Nb5Si2-ICSD-423765.cif,423765.0,3DSC,train,B1Nb5Si2,6.4
1,split_cifs_by_csv_label/train/B1Ta1-ICSD-191903.cif,191903.0,3DSC,train,B1Ta1,4.0
1,split_cifs_by_csv_label/train/B1Ta2-ICSD-191902.cif,191902.0,3DSC,train,B1Ta2,1.56
1,split_cifs_by_csv_label/train/B2C0.99Er1Fe0.04Ni1.96-ICSD-246431-synth_doped.cif,246431.0,3DSC,train,B2C0.99Er1Fe0.04Ni1.96,7.35
1,split_cifs_by_csv_label/train/B2C1Ce1Ni2-ICSD-56645.cif,56645.0,3DSC,train,B2C1Ce1Ni2,0.05
1,split_cifs_by_csv_label/train/B2C1Dy0.228Lu0.772Ni2-ICSD-75609-synth_doped.cif,75609.0,3DSC,train,B2C1Dy0.228Lu0.772Ni2,11.77
1,split_cifs_by_csv_label/train/B2C1Dy0.2Lu0.8Ni2-ICSD-75609-synth_doped.cif,75609.0,3DSC,train,B2C1Dy0.2Lu0.8Ni2,11.8
